45357265,1377057,Rise Against - Satellite,alternativerock,1659244.0,25094.0
283564922,182689078,Lil Peep - Hair Dye (prod. Horse Head x Lederrick),alternativerock,71747.0,2395.0
280820268,20405927,PUKING,alternativerock,150657.0,5441.0
286019863,922374,SayWeCanFly - The Space Between Our Eyes,alternativerock,22262.0,956.0
4720038,1222764,All Time Low - Dear Maria- Count Me In,alternativerock,4523679.0,41415.0
282832514,24019310,cold hart - all of a sudden (prod lederrick),alternativerock,32603.0,1195.0
4845331,1577559,A Little Faster,alternativerock,865547.0,7863.0
282074412,67377000,WeAllNeedSaving Prod.RayyAyy,alternativerock,109130.0,3465.0
286109550,178913424,Stitches - Best Coco (Produced By @jimmyduvalmusic) #TMI #TmiGang #FuckAJob,alternativerock,16163.0,362.0
283259048,12001688,Poisoned Words (Roberto Sass & copyc4t),alternativerock,23689.0,521.0
168575289,12579731,Shake It Off - Taylor Swift (Pop Punk Cover by TeraBrite),alternativerock,4260264.0,27702.0
28211415,8813564,Nirvana - Lithium,alternativerock,2381176.0,19587.0
286872548,121588493,ferrets,alternativerock,8866.0,490.0
270539751,178913424,Stitches - Pain And Success #TMI #FuckAJob,alternativerock,178265.0,2324.0
29295656,8057582,Gold On The Ceiling,alternativerock,5783201.0,52340.0
286407442,10300858,Goofies (prod. Flush),alternativerock,12574.0,705.0
273401011,108905767,The 1975 - Somebody Else,alternativerock,68624.0,1771.0
284885820,79389165,Neva Change ft. lil skrt (prod. ethereal),alternativerock,36594.0,1451.0
50349529,453920,Green Day - Jesus of Suburbia,alternativerock,2493934.0,26264.0
273410668,178913424,Stitches - Fade Away #TMI #FuckAJob,alternativerock,106350.0,1307.0
195250089,1222764,All Time Low - Kids In The Dark,alternativerock,1251716.0,17085.0
284217240,171693701,DANNY TOWERS - MOTEL HELL PROD. BY RONNYJ,alternativerock,38661.0,1627.0
280080137,106902584,Green Thumbs [Produced by: Solo Mitch],alternativerock,53725.0,870.0
269170945,114960460,Drake - Too Good (ft. Rihanna)(Lyrics),alternativerock,277180.0,2168.0
286189736,212616144,Mob Psycho 100 FULL VERSION English Opening Dub Cover Song By NateWantsToBatt,alternativerock,11232.0,240.0
283686228,41298739,2000s (prod. MyBoyRoach),alternativerock,32387.0,1106.0
212898769,12579731,Cool for the Summer - Demi Lovato (Pop Punk Cover by TeraBrite),alternativerock,3562796.0,30204.0
284059274,11474351,Cold World (prod. hector vae),alternativerock,34145.0,1085.0
99517116,9679046,Fall Out Boy -  Thnks fr th Mmrs,alternativerock,3081998.0,25413.0
263908744,226517465,Centuries,alternativerock,178158.0,1822.0
283552398,79389165,Call Me Da Plug (prod. by LOUD LORD),alternativerock,58556.0,2314.0
56526687,1283946,Blink 182 - All The Small Things,alternativerock,1016665.0,9833.0
275292993,78592473,Mc Menor da VG Mc Davi - Baile na Quebrada (WebClipe Oficial) Dj R7,alternativerock,101646.0,1610.0
61733586,17482957,"b'Marcy Playground ""Sex And Candy""'",alternativerock,1721355.0,19359.0
244887759,183700132,Endank Soekamti - Sampai Jumpa,alternativerock,231671.0,3440.0
35451571,4781093,"b""But It's Better If You Do""",alternativerock,485211.0,7475.0
23874966,1072199,Asking Alexandria- Right Now (Na Na Na) (Akon Cover),alternativerock,1883634.0,19341.0
278553347,204341,Bishop Briggs - River (BURNS Remix),alternativerock,79757.0,3120.0
266269897,31327168,Saucy - Father Figurez [Prod.Dray],alternativerock,101377.0,2181.0
279837612,78592473,Mc Pikachu - Banco da Putaria Ela  rica de pica Milionaria de Vara (Lanamento 2016) DL3,alternativerock,46539.0,825.0
185307977,41208298,Set It Off - Nightmare (Studio Quality),alternativerock,324254.0,3819.0
15464864,4765678,Tears For Fears -  Everybody Wants To Rule The World,alternativerock,1480463.0,14901.0
286159947,78592473,Mc Lan - Maloqueiro com a pea na Mo (Musica nova Lanamento 2016) Dj Thi Marquez,alternativerock,11386.0,349.0
279064940,213981982,Heathens - 21 Pilots (Cover Alex Aiono),alternativerock,37444.0,460.0
287210543,788205,SOLANGE - CRANES IN THE SKY (KAYTRANADA DJ EDIT),ambient,408117.0,26170.0
246856007,48138556,"b""The Chainsmokers - Don't Let Me Down ft. Daya (Hipst3r Edit)""",ambient,5520752.0,71398.0
263994146,99685284,Lonely... feat. Jaden Smith & Teo (Prod. by FKi & Post Malone),ambient,3795954.0,74961.0
265802323,1433035,High Enough (Halsey Flip),ambient,1506159.0,44068.0
157848646,82755540,Baby Bash - Suga Suga (Royal Refix),ambient,4470407.0,84873.0
285145427,8553751,Direct- Mr FijiWiji- & Holly Drummond - Trust In Me,ambient,179238.0,6326.0
283980517,78276678,Thomas Vx - Snow In July,ambient,100399.0,4603.0
283037198,25343050,NoMBe VS Sonny Alven - California Girls,ambient,314173.0,8402.0
247213489,150774631,Illenium - With You ft. Quinn XCII,ambient,2622217.0,54744.0
99125557,42371429,The XX  Intro Project X Soundtrack,ambient,3945914.0,69039.0
224933317,114527679,Zara Larsson & MNEK - Never Forget You (Axl Remix),ambient,7350346.0,88248.0
283793844,3399796,Finding Hope - Tell Me (feat. Cehryl),ambient,210716.0,6781.0
285130314,78276678,PRXZM - Royalty,ambient,87666.0,3768.0
239675255,92098484,ALL MY FRIENDS ARE WASTED,ambient,2856174.0,47152.0
208596343,131353465,Danrell x Smland - Hostage,ambient,3403624.0,66300.0
174656930,51945440,The Eden Project - Circles,ambient,2139026.0,37187.0
59488375,22153023,Good Day - Nappy Roots,ambient,5746695.0,80614.0
254674332,152355181,I Took A Pill In Ibiza,ambient,2017251.0,26632.0
120931929,61189209,Evanescence - --Wake - Me - Up - Inside,ambient,2256945.0,29379.0
286331959,140402822,"b"" Rhoda - 5am- You're So Cute """,ambient,37461.0,1005.0
283060611,74594593,player dave - bellflower,ambient,73234.0,2812.0
271300010,16408184,Free,ambient,658824.0,21559.0
285888886,101994252,AKAY - Fade Away,ambient,34739.0,1346.0
284742049,78276678,Kozah - Believe In You,ambient,58006.0,1759.0
282812489,33814476,mr carmack - going crazy (oshi redo),ambient,219247.0,9961.0
257884885,141989084,Little Lights,ambient,416355.0,12713.0
286042859,78276678,Thomas Vx - Conflicted,ambient,31590.0,1580.0
220791222,2506938,"b'gnash | I Hate U I Love U | ""Remix""'",ambient,851123.0,9191.0
283032493,2852068,NoMBe vs Sonny Alven - California Girls,ambient,173575.0,5284.0
282904805,150774631,Cymba - Paths ft. Josh Rubin,ambient,83842.0,3236.0
170390992,101994252,ODESZA - Say My Name ft. Zyra (Jai Wolf Remix),ambient,4572582.0,66494.0
283816553,78276678,Poly Pines - All of You,ambient,53305.0,2360.0
194009852,90149759,Halsey - Ghost (Lost Kings Remix),ambient,3688034.0,60752.0
270504415,186664645,Heathen - 21 Pilots (K!efer),ambient,101572.0,1879.0
158429744,74594593,ZHU - Faded (ODESZA Remix),ambient,3371841.0,57893.0
282743009,74594593,Always Never - Avalanche,ambient,87178.0,2806.0
143615267,4360546,Kygo - BBC Guest Mix For Diplo&Friends,ambient,7202429.0,134970.0
284737312,74594593,Cubs - Kettle Gong,ambient,38703.0,1017.0
99589205,22854611,Tynisha Keli - I wish you loved me [Throwback],ambient,1660840.0,27976.0
239992125,68749546,G-Eazy - Of All Things,ambient,996542.0,15861.0
286960974,3604146,MAGIC CITY ACT II: FEATURING POLLAR (PROD. @SOUNDSBYNOVA),ambient,17668.0,724.0
283642420,74594593,Moomimurr - Butterflies,ambient,62792.0,2263.0
172524817,101994252,Marian Hill - One Time,ambient,2727624.0,51195.0
277404133,91742964,NEVA LAND (ICYTWAT Remix),ambient,272786.0,8340.0
283829170,94475436,Arman Cekin - California Dreaming ft. Paul Rey,ambient,66447.0,2661.0
267940158,21268086,FlicFlac - Traces Of Time (ft. Dominic Donner),ambient,1322159.0,31544.0
152396390,18977495,Alina Baraz & Galimatias - Make You Feel (VESTIGE Remix),ambient,3098926.0,51186.0
249023203,196904080,Often-Waves (Sickick Chill),ambient,689594.0,8392.0
280487257,101994252,Always Never - Ultimatum,ambient,143727.0,4685.0
79639866,9766050,Instrumental Music to Relax- Study and Work - Snowy Woods -  relaxdaily N064,ambient,2479627.0,26354.0
286670514,103470313,Feeling Good,ambient,21642.0,971.0
205664191,153073241,95 (Prod. Ricky Vela),ambient,475216.0,8872.0
228049373,58852567,Clouds Above,ambient,286578.0,6614.0
286049457,101994252,Desta French - Shame,ambient,22650.0,827.0
285297666,78276678,"b""Kozah - You're Still Far Away""",ambient,39887.0,1257.0
283043245,24980742,GHOSTw/eugene cam,ambient,147665.0,4951.0
154365055,445063,Tinashe - Vulnerable (Dave Luxe Remix) [Free Download],ambient,2358757.0,49535.0
283346540,3399796,AK- Mapps & October Child - Sublime Weakness,ambient,146770.0,4666.0
175480754,66374689,4 - Yasoda-Nandana - Meditation - Get our NEW Music app & give it 5 stars! (Click HERE to download),ambient,1493174.0,87142.0
279222147,2780678,Ehrling - Clouds,ambient,205833.0,3745.0
110697958,49491120,Relaxing Rain and Thunder Sound - Sleep Meditation,ambient,985654.0,14541.0
212329524,51620102,PETIT BISCUIT - Sunset Lover,ambient,704770.0,10089.0
77929380,9766050,Slow- Calm- Soothing Instrumental - Easy Listening- Study- Relax Music - relaxdaily N060,ambient,1725476.0,18387.0
287019530,101994252,PLAZA - HOLD UP,ambient,11888.0,610.0
282593841,78276678,Prismo - Escape (MoonBeat Remix),ambient,123494.0,4624.0
282747768,8553751,Direct & Elliot Berger - Anticipation,ambient,179887.0,5487.0
281996136,101994252,Anton Borin - Ether,ambient,79806.0,2988.0
280718304,910789,Alan Walker - Faded (Lost Stories Remix),ambient,61938.0,2409.0
159586197,105210601,3 HOURS Relaxing Music   Yoga Background   Meditation   Spa   Massage   Sleep   Study[1],ambient,648855.0,8636.0
287010938,78276678,Music Predators - Identity ft. Mr. Welch,ambient,12957.0,679.0
287023593,55904159,This Is A Story - Sian Area,ambient,10756.0,502.0
286976424,4634,First- Consider The Lillys,ambient,19572.0,176.0
284971916,101994252,Indigo - Bad For Me ft. Hailey Grey,ambient,27173.0,1332.0
63373730,9766050,Slow- Peaceful and Calming Piano Music -  work- study- love songs - relaxdaily N057,ambient,1401700.0,18956.0
242428072,171928293,"b""Catching Z's Volume 1""",ambient,1217159.0,36275.0
258972658,160122413,Sapient Dream (Original Mix),ambient,701964.0,19085.0
285546283,197768664,Tisoki - Memories (Ft. Megan Hamilton) [SHVRDZ Flip],ambient,24508.0,747.0
220118056,74594593,DIGY - Tragedy ft. KIRSCH,ambient,2317802.0,45903.0
285883927,78276678,Kozah - Love Me ft. Emily Raymond,ambient,18278.0,711.0
109255832,10936880,Frank Ocean - Thinkin Bout You (HD & Lyrics) - Channel Orange (Rhyon Brown Cover),ambient,955057.0,11947.0
281856054,74594593,Froogle - Intoxicated ft. Luke Cusato,ambient,127060.0,3978.0
284962830,78276678,Thomas Vx - Digital Forest,ambient,21742.0,994.0
145707374,90530754,Beautiful Bamboo Flute Zen Relax Music & Nature Tropical Forest Sounds Meditation Sleep,ambient,740283.0,12605.0
170840438,4842186,Jaigantic,ambient,2622892.0,49190.0
232526591,179628227,Bei Major - Lights Down Low,ambient,254162.0,4030.0
285873070,74594593,Laguna - Alone ft. Top Hat & Maye,ambient,22129.0,815.0
210892797,33535552,Aayushi & Dillistone - Diamond Child,ambient,1224532.0,22962.0
287210977,22996155,"b""Perfect Hands On Deck (Celadon City's Positivity Mix)""",ambient,9670.0,390.0
280941321,78276678,Alex Lustig - Timeless,ambient,70973.0,2534.0
70269709,29237449,I Do Love You - Kill Paris,ambient,274798.0,4678.0
283487169,141989084,Daylight,ambient,53161.0,1871.0
287182499,78276678,Cahto - Stay,ambient,9547.0,511.0
285145264,8553751,Direct - Make Me Feel,ambient,69550.0,1528.0
160759006,61743682,Beach Beer Babes,ambient,323566.0,5885.0
208319538,128046106,CloZee - Koto,ambient,1338673.0,42897.0
282433546,3399796,Billy Lockett - Wide Eyed (Vacant Remix),ambient,156512.0,4010.0
100318359,48533359,Naruto Opening 2 Haruka Kanata Full [HD] [HQ],ambient,702875.0,7626.0
280992742,239374516,XUITCASECITY -VMK  & CRLMASTR - Somebody Say,ambient,16283.0,356.0
286136505,608044,A. Mirage,ambient,20465.0,1186.0
239658921,196374075,AVSTINJAMES - Thug-hearted,ambient,219134.0,2893.0
278799823,104500660,Afreen Afreen- Rahat Fateh Ali Khan & Momina Mustehsan- Episode 2- Coke Studio 9,classical,4605830.0,114838.0
284256947,104500660,Rang- Amjad Sabri & Rahat Fateh Ali Khan- Season Finale- Coke Studio Season 9,classical,458336.0,18016.0
285044406,119905839,Front PROD by K SWISHA,classical,315214.0,15597.0
284136840,119905839,Smash3x prod: @K_swisha,classical,428383.0,17157.0
222594186,23706060,Rachel Nusbaumer - In My Soul (TCM Underground Official - Spiccatto Unleashed - ReClassified),classical,931199.0,13206.0
277961600,104500660,Aaqa- Abida Parveen & Ali Sethi- Episode 1- Coke Studio 9,classical,1186885.0,32011.0
263277836,224658016,Meghan Trainor - Me Too (REMIX OnOffJD) free downlaod,classical,1995181.0,24636.0
250759317,62912516,Livin Like Larry,classical,250511.0,5236.0
276946396,104500660,Aye Rah-e-Haq Ke Shaheedo,classical,760445.0,23843.0
253978771,213556446,1Night By Lil Yachy,classical,315401.0,4680.0
279125433,102203572,Afreen Afreen Coke Studio,classical,130253.0,3191.0
113585294,17692853,SAD PIANO - Violin - Nostalgia ,classical,3875090.0,66026.0
281041234,92353490,Main Adhoora - Beimaan Love- ft.Yasser Desai & Ankasha Sharma,classical,141811.0,4109.0
264593959,29645887,Dum A Dum Mast Qalander - Dhanak,classical,227344.0,3923.0
278800099,104500660,Man Kunto Maula- Javed Bashir & Ali Azmat- Episode 2- Coke Studio 9,classical,450917.0,10405.0
164691599,140186,Chopin Nocturne in F Minor-Op. 55- No 1 (Variation) Piano- Violin- Cello - Chad Lawson,classical,2749545.0,49353.0
265476164,228554497,Kar Gayi Chull song from `Kapoor & Sons` become...,classical,426290.0,10010.0
277099543,5993221,SPEED DEMON PROD. [PLU20 NASH & MAYHEM MEECH],classical,341997.0,7967.0
278974953,114508977,Afreen Afreen- Rahat Fateh Ali Khan & Momina Mustehsan- Episode 2- Coke Studio 9,classical,238469.0,4809.0
24880470,884151,Beethoven - Moonlight Sonata (Glenn playing on a Steinway D),classical,2847625.0,43673.0
278098908,9510801,On The Steps Of My Shadows (feat. Ana Axe),classical,770458.0,5831.0
261876369,22284683,180secs (Prod By Syk Sense - Oz and SladeDaMonsta),classical,581573.0,13029.0
65833474,27034006,Ludwig Van Beethoven-- Fur Elise,classical,2246102.0,33389.0
273841396,5993221,BLOODBOY FREESTYLE,classical,316591.0,6568.0
185659043,93012492,awara alone,classical,935646.0,18246.0
279256655,3399796,Julien Marchal - Insight XIV,classical,235380.0,8058.0
171240581,54822000,Bedtime Baby Lullaby Classical Music Mozart Bach Beethoven Pachelbel Sleep Music 1 Hour,classical,708648.0,11048.0
90097394,42301153,Mozart - Requiem in D minor Complete Full,classical,1135097.0,21388.0
231093037,126977709,Shakar Wandaan - Asrar OST Ho Mann Jahaan,classical,958248.0,21443.0
286879625,224054258,[Undertale AU - Underfell] Maniacal Laughter & Confrontation of the Dead (Updated),classical,11130.0,445.0
267845557,231469112,Selena Gomez - Kill Em With Kindness (REMIX OnOffJD),classical,318277.0,3222.0
275289486,92353490,Tere Bin Yaara (Reprise) - Rustom- ft.Arko,classical,218767.0,5248.0
201742960,2257657,4i20- Claudinho Brasil - Bach (Devochka & Mandragora Remix),classical,562247.0,13264.0
212175615,82938614,Nostalgia - (Soft Piano & Violin),classical,940226.0,22081.0
263550891,101270962,Leeyonk Sinatra - Just Wanna Say,classical,54514.0,832.0
273831966,5993221,6TH SENSE,classical,242696.0,5330.0
225833799,3399796,Mark Eliyahu - Journey,classical,1341060.0,29225.0
64397543,22089431,"b""Twilight - Bella's Lullaby - Original Piano""",classical,1806028.0,21446.0
196939184,125716914,"b""FNAF 3 It's Time To Die""",classical,771546.0,10692.0
55983523,756204,Richard Cleyderman - Classique Sonata.mp3,classical,856725.0,15987.0
195816950,21887378,Tango To Evora,classical,995825.0,21753.0
4595620,897895,"b""Johann Sebastian Bach - Pachelbel's Cannon in D major""",classical,1045596.0,15801.0
195638556,53676648,Mark Eliyahu - Journey,classical,1010600.0,20564.0
244519827,130238842,Wes Ra Kuat Mbok,classical,138479.0,1080.0
76237659,17692853,  - ,classical,800866.0,17035.0
159869376,1597332,Mujhse Pehli Si Mohabbat feat. Kashif Naveed,classical,424061.0,10100.0
277078036,187684638,Aye Rah-e-Haq- Ke Shaheedo - Coke Studio 9 - MoviesPortal.PK,classical,174440.0,5138.0
59614179,23998641,Naruto ~ Sadness and Sorrow,classical,932384.0,11480.0
151593352,34453031,saraswatichandra -    ,classical,622103.0,18084.0
172438786,61832710,Song From A Secret Garden,classical,642381.0,12401.0
251556545,24784871,Gorak Dhanda- NESCAFE Basement Season 4- Episode 4,classical,517440.0,13347.0
222690427,160595166,Until The Last Moment (Yanni - Live Concert ),classical,670738.0,17108.0
79081413,8366808,Ludovico Einaudi - Experience,classical,666606.0,9151.0
282574384,247588436,BTS WINGS Short Film #7. AWAKE - Jin,classical,49931.0,1035.0
281792535,17789414,Earth- Wind- And Fire - September (@remixgodsuede remix!),classical,43368.0,1424.0
179171434,13765181,Swan Lake - Tchaikovsky,classical,698860.0,16176.0
103397403,51524247,Bhar Do Jholi Meri Ya Mohammad - Maqbool Sabri (Sabri Brothers) (NED Music Society),classical,613281.0,14257.0
241773648,5367367, OPERA,classical,771170.0,18820.0
164096113,13704083,Dil-E-Umeed Tora Hai-Nazakat Ali Khan,classical,362690.0,8939.0
255929423,165578416,Concierto De Aranjuez (Violin & Piano),classical,145717.0,5228.0
51606399,15713027,Enya - Only Time - (Violin Cover),classical,867469.0,13769.0
274808213,223175015,Tekno-Pana|Mullaclick.com,classical,122802.0,1364.0
121863093,730570,Mozart: Concerto for Piano no 25 in C major- Allegretto,classical,583409.0,7661.0
9913985,2811677,Sad-violin,classical,768960.0,12284.0
129789202,21429650,Chopin Prelude No. 4 In E Minor- Op. 28,classical,1254150.0,11113.0
212810477,57063063,Sophia Loren   Mambo Italiano,classical,191546.0,6533.0
42442262,14900458,Sad Music (piano and violin),classical,715800.0,11237.0
274992983,28724535,Tery Sang Yara,classical,107610.0,3179.0
116903999,17692853,PIANO - Nay solo  -  TURKISH MUSIC -  Fahir Atakolu,classical,701094.0,15563.0
219349097,23706060,Petit Rve Bizarre XIII - Stephan & Milana (TCM Underground Official - Ambient Remix),classical,382338.0,6361.0
259636694,24784871,Na Kaho- NESCAFE Basement Season 4- Episode 7,classical,311843.0,8165.0
226445793,22061585,Evanesce  PACMAN* on Vocals Produced by: Stephan Beneking- Milana Zilnik and TCM Underground,classical,36353.0,1218.0
197441840,9531102,song of storms piano again,classical,1060411.0,17919.0
136653296,41822454,The Cinematic Orchestra - Arrival Of The Birds & Transformation (Edited),classical,867718.0,10176.0
175602044,44257469,Sanu ik pal chain na awe,classical,175680.0,3578.0
102159273,31601081,Ashiqi 2 Sun Raha He Male Mix by Dj Khattak,classical,315578.0,9467.0
275109470,104227523,Jasmine Sandlas   Kashni - Ft. Intense   A Tribute,classical,71255.0,1786.0
73594607,21429650,Clair de lune - Debussy,classical,2626269.0,15458.0
265351315,22061585,PACMAN* - The Ominous (Prod. TCM Underground),classical,1092524.0,15453.0
250911793,44915782,MC GW - TREPA NO PAU SUA PUTA [ DJ MILTINHO E DJ LUAN DO FINAL ],classical,78555.0,1388.0
259415667,219805753,Jennifer Lopez - Aint Your Mama (REMIX OnOffJD),classical,588075.0,4871.0
197118485,28094731,Romance Larghetto - Chopin,classical,618309.0,8532.0
127853464,71410669,Fairy Tail Main Theme (Violin And Piano)   Taylor Davis And Lara,classical,433338.0,4979.0
202761890,23706060,Christian Smith - Grey Skies (TCM Underground Official - Dark Ambient Remix),classical,330744.0,8070.0
73049766,28480920,Dhondo Ge Agar Mulko Mulko-Abida Parveen,classical,608975.0,17897.0
193788125,139195220,Yann Tiersen - La Veille,classical,688626.0,14883.0
129893792,35405706,Cello & Piano Orchestral Version ft. Yiruma - River Flows in You,classical,430116.0,7337.0
86975135,41336589,Yiruma - Sad Romance (Violin Version),classical,612669.0,7685.0
26889231,8150715,Beethoven - Ode To Joy,classical,730199.0,8586.0
72198511,30126884,Antonio Vivaldi - Four Seasons - Winter - Allegro non molto,classical,704593.0,7921.0
213219054,81636289,Dhoop Aaye Tou Chaoun Tm Lana (Mash up),classical,107110.0,2896.0
236865437,735621,Flight Facilities - Heart Attack feat. Owl Eyes #FFxMSO,classical,666132.0,16102.0
278975687,50638933,Afreen Afreen - Rahat Fateh Ali Khan & Momina Mustehsan - Coke Studio - Season 9 - Episode 2,classical,105435.0,1887.0
27171130,2439762,Ludovico Einaudi - Fly,classical,1569802.0,9066.0
124245456,44915220,Edith Piaf ~ La Vie En Rose  La Vida En Rosa 1955 (Original),classical,532176.0,10923.0
116291951,17692853,SAD PIANO - Vadim Kiselev - Forgotten,classical,421594.0,6717.0
172530370,53676648,Orientacion - For Luis,classical,140963.0,5235.0
82737266,5627590,Tchaikovsky - Andante from Symphony no. 5,classical,712005.0,9261.0
123996708,67135896,Vivaldi four Seasons,classical,271571.0,5775.0
237396675,163656612,Maiara e Marasa - Medo Bobo,country,4386953.0,43975.0
260233788,193077584,Naiara Azevedo Part. Maiara e Maraisa - 50 Reais,country,2625146.0,29841.0
279739752,217040908,Marlia Mendona - Eu Sei De Cor,country,1086817.0,14240.0
237265364,163656612,Marlia Mendona - Infiel,country,4267830.0,41208.0
237035185,163656612,Marlia Mendona - Como Faz Com Ela,country,3128799.0,30093.0
236288744,163656612,Maiara e Marasa - 10%,country,2698940.0,29814.0
279017755,217040908,Wesley Safado Part. Matheus e Kauan - Meu Corao Deu Pt,country,538976.0,7461.0
230791292,108563171,Henrique E Juliano Part Marilia Mendonca - A Flor E O Beija Flor (DVD2016),country,5425016.0,44571.0
228577405,135141216,Maiara e Maraisa - Motel Part. Marlia Mendona,country,2958362.0,23046.0
269632173,234253844,01 - 50 Reais - Part. Maiara e Marasa,country,732996.0,9931.0
237560991,193077584,Marlia Mendona Part. Henrique e Juliano - Impasse,country,2647462.0,24806.0
213522569,108563171,Maiara e Marasa Part. Cristiano Arajo - Se Olha No Espelho(DVD2015),country,3098426.0,25897.0
268397512,193077584,Gusttavo Lima - Homem De Famlia,country,786417.0,7866.0
281353774,163656612,Marlia Mendona - Saudade Do Meu EX,country,242487.0,4119.0
